id,distance,weight
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=renderOptions methodDesc=(Ljava/lang/StringBuffer;ILorg/apache/commons/cli/Options;II)Ljava/lang/StringBuffer;] indexes=[184] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,549
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=getLeftPadding methodDesc=()I] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,6
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=findWrapPos methodDesc=(Ljava/lang/String;II)I] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator],21,19
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=isValueCode methodDesc=(C)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],311,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=isValueCode methodDesc=(C)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],280,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=isValueCode methodDesc=(C)Z] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],249,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=isValueCode methodDesc=(C)Z] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],218,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=renderWrappedText methodDesc=(Ljava/lang/StringBuffer;IILjava/lang/String;)Ljava/lang/StringBuffer;] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],187,3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PosixParser method=processNonOptionToken methodDesc=(Ljava/lang/String;Z)V] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],156,8
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=isValueCode methodDesc=(C)Z] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],125,5
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],94,5
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.CommandLine method=getOptionProperties methodDesc=(Lorg/apache/commons/cli/Option;)Ljava/util/Properties;] indexes=[57] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],11,19
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],27,32
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[137] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],31,84
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[81] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],32,55
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],51,13
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE],1285,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option$Builder method=valueSeparator methodDesc=()Lorg/apache/commons/cli/Option$Builder;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],7,89
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],38,18
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF],885,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=renderOptions methodDesc=(Ljava/lang/StringBuffer;ILorg/apache/commons/cli/Options;II)Ljava/lang/StringBuffer;] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],40,15
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionGroup method=setSelected methodDesc=(Lorg/apache/commons/cli/Option;)V] indexes=[39] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],69,5
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=printHelp methodDesc=(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V] indexes=[67] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],238,4
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[39] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],927,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=findWrapPos methodDesc=(Ljava/lang/String;II)I] indexes=[55] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],39,14
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[44] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],854,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PosixParser method=burstToken methodDesc=(Ljava/lang/String;Z)V] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,229
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleProperties methodDesc=(Ljava/util/Properties;)V] indexes=[80] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],82,9
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.CommandLine method=getParsedOptionValue methodDesc=(C)Ljava/lang/Object;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],54,12
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[132] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],35,4
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],100,9
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=renderOptions methodDesc=(Ljava/lang/StringBuffer;ILorg/apache/commons/cli/Options;II)Ljava/lang/StringBuffer;] indexes=[127] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],102,6
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionBuilder method=create methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Option;] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],98,12
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[149] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],114,17
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=appendOption methodDesc=(Ljava/lang/StringBuffer;Lorg/apache/commons/cli/Option;Z)V] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],87,45
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Options method=addOptionGroup methodDesc=(Lorg/apache/commons/cli/OptionGroup;)Lorg/apache/commons/cli/Options;] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],119,4
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=printWrapped methodDesc=(Ljava/io/PrintWriter;IILjava/lang/String;)V] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],135,4
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=printHelp methodDesc=(ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;Ljava/lang/String;Z)V] indexes=[26] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],41,19
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.CommandLine method=getOptionProperties methodDesc=(Ljava/lang/String;)Ljava/util/Properties;] indexes=[72] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],88,10
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[125] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],773,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PatternOptionBuilder method=parsePattern methodDesc=(Ljava/lang/String;)Lorg/apache/commons/cli/Options;] indexes=[132] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],44,6
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.AmbiguousOptionException method=createMessage methodDesc=(Ljava/lang/String;Ljava/util/Collection;)Ljava/lang/String;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],157,9
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=appendOption methodDesc=(Ljava/lang/StringBuffer;Lorg/apache/commons/cli/Option;Z)V] indexes=[71] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],83,44
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=rtrim methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],20,5
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=printUsage methodDesc=(Ljava/io/PrintWriter;ILjava/lang/String;Lorg/apache/commons/cli/Options;)V] indexes=[91] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],55,17
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=openFile methodDesc=(Ljava/lang/String;)Ljava/io/FileInputStream;] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],74,12
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option method=requiresArg methodDesc=()Z] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],128,2
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.OptionBuilder method=create methodDesc=()Lorg/apache/commons/cli/Option;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],134,2
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=renderWrappedText methodDesc=(Ljava/lang/StringBuffer;IILjava/lang/String;)Ljava/lang/StringBuffer;] indexes=[120] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],93,9
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.AmbiguousOptionException method=createMessage methodDesc=(Ljava/lang/String;Ljava/util/Collection;)Ljava/lang/String;] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],86,22
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.AmbiguousOptionException method=createMessage methodDesc=(Ljava/lang/String;Ljava/util/Collection;)Ljava/lang/String;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],71,13
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.AmbiguousOptionException method=createMessage methodDesc=(Ljava/lang/String;Ljava/util/Collection;)Ljava/lang/String;] indexes=[54] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],49,9
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[178] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],202,2
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.AmbiguousOptionException method=createMessage methodDesc=(Ljava/lang/String;Ljava/util/Collection;)Ljava/lang/String;] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],578,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createNumber methodDesc=(Ljava/lang/String;)Ljava/lang/Number;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],8,65
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleToken methodDesc=(Ljava/lang/String;)V] indexes=[76] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],120,3
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleProperties methodDesc=(Ljava/util/Properties;)V] indexes=[108] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],64,5
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],26,75
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE],2345,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=findWrapPos methodDesc=(Ljava/lang/String;II)I] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],10,18
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[177] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],15,36
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF],285,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],56,5
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],1875,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[121] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],59,28
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.TypeHandler method=createValue methodDesc=(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/Object;] indexes=[26] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],1705,2
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],1551,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.DefaultParser method=handleLongOption methodDesc=(Ljava/lang/String;)V] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],121,4
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.Option$Builder method=hasArgs methodDesc=()Lorg/apache/commons/cli/Option$Builder;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],60,19
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.HelpFormatter method=renderWrappedTextBlock methodDesc=(Ljava/lang/StringBuffer;IILjava/lang/String;)Ljava/lang/Appendable;] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],95,7
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[132] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],72,8
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[75] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],1245,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[89] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],34,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.PosixParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[267] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],42,16
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[90] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],613,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[99] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],403,1
MutationIdentifier [location=Location [clazz=org.apache.commons.cli.GnuParser method=flatten methodDesc=(Lorg/apache/commons/cli/Options;[Ljava/lang/String;Z)[Ljava/lang/String;] indexes=[119] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD1Mutator],5,4
