id,distance,weight
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=createIfValid methodDesc=(Ljavax/lang/model/element/Element;)Ljava/util/Optional;] indexes=[311] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=createIfValid methodDesc=(Ljavax/lang/model/element/Element;)Ljava/util/Optional;] indexes=[311] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],96,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=createIfValid methodDesc=(Ljavax/lang/model/element/Element;)Ljava/util/Optional;] indexes=[311] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],108,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=createIfValid methodDesc=(Ljavax/lang/model/element/Element;)Ljava/util/Optional;] indexes=[311] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=createIfValid methodDesc=(Ljavax/lang/model/element/Element;)Ljava/util/Optional;] indexes=[311] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=createIfValid methodDesc=(Ljavax/lang/model/element/Element;)Ljava/util/Optional;] indexes=[322] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=createIfValid methodDesc=(Ljavax/lang/model/element/Element;)Ljava/util/Optional;] indexes=[322] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=createIfValid methodDesc=(Ljavax/lang/model/element/Element;)Ljava/util/Optional;] indexes=[322] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],14,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=createIfValid methodDesc=(Ljavax/lang/model/element/Element;)Ljava/util/Optional;] indexes=[328] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],337,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],167,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryProcessor method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/type/TypeMirror;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],371,2
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],45,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],116,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=getAnnotatedType methodDesc=(Ljavax/lang/model/element/Element;)Ljavax/lang/model/element/TypeElement;] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],99,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],8,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],8,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],58,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],118,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoFactoryDeclaration$Factory method=isValidIdentifier methodDesc=(Ljava/lang/String;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=<init> methodDesc=(Ljavax/annotation/processing/Messager;Ljavax/lang/model/util/Types;Lcom/google/auto/factory/processor/AutoFactoryDeclaration$Factory;)V] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],115,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=<init> methodDesc=(Ljavax/annotation/processing/Messager;Ljavax/lang/model/util/Types;Lcom/google/auto/factory/processor/AutoFactoryDeclaration$Factory;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],103,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=<init> methodDesc=(Ljavax/annotation/processing/Messager;Ljavax/lang/model/util/Types;Lcom/google/auto/factory/processor/AutoFactoryDeclaration$Factory;)V] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],153,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],143,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],53,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],505,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],43,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],154,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],93,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],206,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],154,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],136,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptor methodDesc=(Ljavax/lang/model/element/Element;)Lcom/google/common/collect/ImmutableSet;] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],136,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],96,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],106,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.FactoryDescriptorGenerator method=generateDescriptorForConstructor methodDesc=(Lcom/google/auto/factory/processor/AutoFactoryDeclaration;Ljavax/lang/model/element/ExecutableElement;)Lcom/google/auto/factory/processor/FactoryMethodDescriptor;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],99,1
