id,distance,weight
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=constructor methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[40] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=constructor methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=constructor methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=constructor methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[40] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=constructor methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=constructor methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],153,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=constructor methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isHashCodeMemoized methodDesc=()Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isHashCodeMemoized$3 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isHashCodeMemoized$3 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isHashCodeMemoized$3 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isHashCodeMemoized$3 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],106,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],62,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],97,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],131,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],83,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$4 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$4 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$4 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],105,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$4 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],106,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$4 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],88,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],105,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$5 methodDesc=(Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],108,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],105,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],108,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$6 methodDesc=(Ljavax/lang/model/type/TypeMirror;Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$6 methodDesc=(Ljavax/lang/model/type/TypeMirror;Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$6 methodDesc=(Ljavax/lang/model/type/TypeMirror;Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],92,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$6 methodDesc=(Ljavax/lang/model/type/TypeMirror;Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],99,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=lambda$isEqualsFinal$6 methodDesc=(Ljavax/lang/model/type/TypeMirror;Ljavax/lang/model/element/ExecutableElement;)Z] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],101,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=isEqualsFinal methodDesc=()Z] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],62,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],153,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],147,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],143,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],190,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],147,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[40] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],143,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[40] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],145,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1,1
MutationIdentifier [location=Location [clazz=com.google.auto.value.extension.memoized.processor.MemoizeExtension$Generator method=equalsWithHashCodeCheck methodDesc=()Lcom/squareup/javapoet/MethodSpec;] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
