id,killed,numTests
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=<init> methodDesc=()V] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=<init> methodDesc=()V] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[79] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[84] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[40] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[78] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[83] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],1,0
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=checkImplementer methodDesc=(Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/TypeElement;Ljavax/lang/model/element/AnnotationMirror;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],1,0
