seed,reduction,score,acc_avg,acc_min,acc_max
66304.0,0.5,0.6272542696763406,0.9609339543771716,0.5,1.0
66304.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
16389.0,0.5,0.6255225128388869,0.9609339543771716,0.5,1.0
16389.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
91254.0,0.5,0.6318523826585454,0.9609339543771716,0.5,1.0
91254.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
49890.0,0.5,0.6229547354592141,0.9609339543771716,0.5,1.0
49890.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
86054.0,0.5,0.6258808073569808,0.9609339543771716,0.5,1.0
86054.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
55284.0,0.5,0.6318523826585454,0.9609339543771716,0.5,1.0
55284.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
77324.0,0.5,0.6273139854293562,0.9609339543771716,0.5,1.0
77324.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
36147.0,0.5,0.6262391018750747,0.9609339543771716,0.5,1.0
36147.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
13506.0,0.5,0.6262391018750747,0.9609339543771716,0.5,1.0
13506.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
73920.0,0.5,0.6285083004896692,0.9609339543771716,0.5,1.0
73920.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
80157.0,0.5,0.6252239340738087,0.9609339543771716,0.5,1.0
80157.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
43981.0,0.5,0.6276125641944345,0.9609339543771716,0.5,1.0
43981.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
75358.0,0.5,0.627194553923325,0.9609339543771716,0.5,1.0
75358.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
33399.0,0.5,0.6304789203391855,0.9609339543771716,0.5,1.0
33399.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
56134.0,0.5,0.626000238863012,0.9609339543771716,0.5,1.0
56134.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
13388.0,0.5,0.6279708587125283,0.9609339543771716,0.5,1.0
13388.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
81617.0,0.5,0.6262391018750747,0.9609339543771716,0.5,1.0
81617.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
90957.0,0.5,0.6329869819658426,0.9609339543771716,0.5,1.0
90957.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
52113.0,0.5,0.6199689478084318,0.9609339543771716,0.5,1.0
52113.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
20428.0,0.5,0.6230741669652454,0.9609339543771716,0.5,1.0
20428.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
26482.0,0.5,0.6316732353994984,0.9609339543771716,0.5,1.0
26482.0,0.75,0.626179386122059,0.9730891719745224,0.5,1.0
56340.0,0.5,0.6255822285919025,0.9609339543771716,0.5,1.0
56340.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
31018.0,0.5,0.6277319957004658,0.9609339543771716,0.5,1.0
31018.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
32067.0,0.5,0.6276722799474501,0.9609339543771716,0.5,1.0
32067.0,0.75,0.6273737011823719,0.9730891719745224,0.5,1.0
