seed,reduction,score,acc_avg,acc_min,acc_max
66304.0,0.5,0.843614248479583,0.9465440679602268,0.5,1.0
66304.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
16389.0,0.5,0.8454966695626991,0.9465440679602268,0.5,1.0
16389.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
91254.0,0.5,0.8446278598320301,0.9465440679602268,0.5,1.0
91254.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
49890.0,0.5,0.8541847668693889,0.9465440679602268,0.5,1.0
49890.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
86054.0,0.5,0.8622936576889662,0.9465440679602268,0.5,1.0
86054.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
55284.0,0.5,0.8446278598320301,0.9465440679602268,0.5,1.0
55284.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
77324.0,0.5,0.8521575441644946,0.9465440679602268,0.5,1.0
77324.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
36147.0,0.5,0.8601216333622936,0.9465440679602268,0.5,1.0
36147.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
13506.0,0.5,0.8601216333622936,0.9465440679602268,0.5,1.0
13506.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
73920.0,0.5,0.8530263538951637,0.9465440679602268,0.5,1.0
73920.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
80157.0,0.5,0.843614248479583,0.9465440679602268,0.5,1.0
80157.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
43981.0,0.5,0.8518679409209383,0.9465440679602268,0.5,1.0
43981.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
75358.0,0.5,0.8514335360556038,0.9465440679602268,0.5,1.0
75358.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
33399.0,0.5,0.8573704025485085,0.9465440679602268,0.5,1.0
33399.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
56134.0,0.5,0.86750651607298,0.9465440679602268,0.5,1.0
56134.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
13388.0,0.5,0.8518679409209383,0.9465440679602268,0.5,1.0
13388.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
81617.0,0.5,0.8601216333622936,0.9465440679602268,0.5,1.0
81617.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
90957.0,0.5,0.8428902403706922,0.9465440679602268,0.5,1.0
90957.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
52113.0,0.5,0.857804807413843,0.9465440679602268,0.5,1.0
52113.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
20428.0,0.5,0.8559223863307269,0.9465440679602268,0.5,1.0
20428.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
26482.0,0.5,0.8465102809151462,0.9465440679602268,0.5,1.0
26482.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
56340.0,0.5,0.8376773819866783,0.9465440679602268,0.5,1.0
56340.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
31018.0,0.5,0.8570807993049522,0.9465440679602268,0.5,1.0
31018.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
32067.0,0.5,0.8521575441644946,0.9465440679602268,0.5,1.0
32067.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
13067.0,0.5,0.843614248479583,0.9465440679602268,0.5,1.0
13067.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
8339.0,0.5,0.8549087749782798,0.9465440679602268,0.5,1.0
8339.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
49008.0,0.5,0.8443382565884738,0.9465440679602268,0.5,1.0
49008.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
14706.0,0.5,0.8520127425427165,0.9465440679602268,0.5,1.0
14706.0,0.75,0.8518679409209383,0.9764478764478765,0.5,1.0
68282.0,0.5,0.843614248479583,0.9465440679602268,0.5,1.0
68282.0,0.75,0.8495511149724877,0.9764478764478765,0.5,1.0
66304.0,0.25,0.8449174630755865,0.9208331557781488,0.5,1.0
16389.0,0.25,0.8431798436142485,0.9208331557781488,0.5,1.0
91254.0,0.25,0.8680857225600926,0.9208331557781488,0.5,1.0
49890.0,0.25,0.8527367506516073,0.9208331557781488,0.5,1.0
86054.0,0.25,0.8530263538951637,0.9208331557781488,0.5,1.0
55284.0,0.25,0.8592528236316247,0.9208331557781488,0.5,1.0
77324.0,0.25,0.8518679409209383,0.9208331557781488,0.5,1.0
36147.0,0.25,0.8543295684911671,0.9208331557781488,0.5,1.0
13506.0,0.25,0.8538951636258326,0.9208331557781488,0.5,1.0
73920.0,0.25,0.8766290182450044,0.9208331557781488,0.5,1.0
80157.0,0.25,0.8724297712134376,0.9208331557781488,0.5,1.0
43981.0,0.25,0.8615696495800753,0.9208331557781488,0.5,1.0
