seed,reduction,score,acc_avg,acc_min,acc_max
66304.0,0.5,0.6592619790710483,0.9402889970014008,0.5,1.0
66304.0,0.75,0.6596521020745364,0.971880545866226,0.5,1.0
16389.0,0.5,0.664402423352304,0.9402889970014008,0.5,1.0
16389.0,0.75,0.6616715623278869,0.971880545866226,0.5,1.0
91254.0,0.5,0.6593996695428677,0.9402889970014008,0.5,1.0
91254.0,0.75,0.6596521020745364,0.971880545866226,0.5,1.0
49890.0,0.5,0.6532724435469065,0.9402889970014008,0.5,1.0
49890.0,0.75,0.6616715623278869,0.971880545866226,0.5,1.0
86054.0,0.5,0.6621305305672848,0.9402889970014008,0.5,1.0
86054.0,0.75,0.6596521020745364,0.971880545866226,0.5,1.0
55284.0,0.5,0.6593996695428677,0.9402889970014008,0.5,1.0
55284.0,0.75,0.6596521020745364,0.971880545866226,0.5,1.0
77324.0,0.5,0.6619239948595557,0.9402889970014008,0.5,1.0
77324.0,0.75,0.6616715623278869,0.971880545866226,0.5,1.0
36147.0,0.5,0.6645401138241234,0.9402889970014008,0.5,1.0
36147.0,0.75,0.6596521020745364,0.971880545866226,0.5,1.0
13506.0,0.5,0.6645401138241234,0.9402889970014008,0.5,1.0
13506.0,0.75,0.6596521020745364,0.971880545866226,0.5,1.0
73920.0,0.5,0.6641040939966955,0.9402889970014008,0.5,1.0
73920.0,0.75,0.6616715623278869,0.971880545866226,0.5,1.0
80157.0,0.5,0.6629566733982009,0.9402889970014008,0.5,1.0
80157.0,0.75,0.6616715623278869,0.971880545866226,0.5,1.0
43981.0,0.5,0.6653433082430695,0.9402889970014008,0.5,1.0
43981.0,0.75,0.6616715623278869,0.971880545866226,0.5,1.0
75358.0,0.5,0.662910776574261,0.9402889970014008,0.5,1.0
75358.0,0.75,0.6596521020745364,0.971880545866226,0.5,1.0
33399.0,0.5,0.6543280704975216,0.9402889970014008,0.5,1.0
33399.0,0.75,0.6596521020745364,0.971880545866226,0.5,1.0
56134.0,0.5,0.6543280704975216,0.9402889970014008,0.5,1.0
56134.0,0.75,0.6596521020745364,0.971880545866226,0.5,1.0
13388.0,0.5,0.6653433082430695,0.9402889970014008,0.5,1.0
13388.0,0.75,0.6616715623278869,0.971880545866226,0.5,1.0
