seed,reduction,score,acc_avg,acc_min,acc_max
66304.0,0.5,0.5911094079325542,0.944916985951466,0.5,1.0
66304.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
16389.0,0.5,0.6129526729258479,0.944916985951466,0.5,1.0
16389.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
91254.0,0.5,0.6129526729258479,0.944916985951466,0.5,1.0
91254.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
49890.0,0.5,0.5776968767963211,0.944916985951466,0.5,1.0
49890.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
86054.0,0.5,0.5999233569649358,0.944916985951466,0.5,1.0
86054.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
55284.0,0.5,0.6129526729258479,0.944916985951466,0.5,1.0
55284.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
77324.0,0.5,0.6003065721402567,0.944916985951466,0.5,1.0
77324.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
36147.0,0.5,0.6056715845947499,0.944916985951466,0.5,1.0
36147.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
13506.0,0.5,0.6056715845947499,0.944916985951466,0.5,1.0
13506.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
73920.0,0.5,0.598773711438973,0.944916985951466,0.5,1.0
73920.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
80157.0,0.5,0.5882352941176471,0.944916985951466,0.5,1.0
80157.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
43981.0,0.5,0.5905345851695727,0.944916985951466,0.5,1.0
43981.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
75358.0,0.5,0.6152519639777735,0.944916985951466,0.5,1.0
75358.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
33399.0,0.5,0.5966660279747078,0.944916985951466,0.5,1.0
33399.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
56134.0,0.5,0.6014562176662196,0.944916985951466,0.5,1.0
56134.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
13388.0,0.5,0.5905345851695727,0.944916985951466,0.5,1.0
13388.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
81617.0,0.5,0.6056715845947499,0.944916985951466,0.5,1.0
81617.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
90957.0,0.5,0.5939835217474612,0.944916985951466,0.5,1.0
90957.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
52113.0,0.5,0.5863192182410424,0.944916985951466,0.5,1.0
52113.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
20428.0,0.5,0.5966660279747078,0.944916985951466,0.5,1.0
20428.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
26482.0,0.5,0.6054799770070894,0.944916985951466,0.5,1.0
26482.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
56340.0,0.5,0.5888101168806285,0.944916985951466,0.5,1.0
56340.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
31018.0,0.5,0.5920674458708565,0.944916985951466,0.5,1.0
31018.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
32067.0,0.5,0.6003065721402567,0.944916985951466,0.5,1.0
32067.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
13067.0,0.5,0.5911094079325542,0.944916985951466,0.5,1.0
13067.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
8339.0,0.5,0.5978156735006707,0.944916985951466,0.5,1.0
8339.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
49008.0,0.5,0.6083540908219965,0.944916985951466,0.5,1.0
49008.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
14706.0,0.5,0.5834451044261353,0.944916985951466,0.5,1.0
14706.0,0.75,0.5943667369227822,0.961558109833972,0.5,1.0
68282.0,0.5,0.5911094079325542,0.944916985951466,0.5,1.0
68282.0,0.75,0.6008813949032382,0.961558109833972,0.5,1.0
66304.0,0.25,0.5888101168806285,0.911166170993758,0.5,1.0
16389.0,0.25,0.6127610653381874,0.911166170993758,0.5,1.0
91254.0,0.25,0.6031806859551638,0.911166170993758,0.5,1.0
49890.0,0.25,0.5999233569649358,0.911166170993758,0.5,1.0
86054.0,0.25,0.6221498371335505,0.911166170993758,0.5,1.0
55284.0,0.25,0.6181260777926806,0.911166170993758,0.5,1.0
77324.0,0.25,0.6162100019160759,0.911166170993758,0.5,1.0
36147.0,0.25,0.591875838283196,0.911166170993758,0.5,1.0
13506.0,0.25,0.6246407357731366,0.911166170993758,0.5,1.0
73920.0,0.25,0.5995401417896149,0.911166170993758,0.5,1.0
80157.0,0.25,0.588618509292968,0.911166170993758,0.5,1.0
43981.0,0.25,0.6072044452960337,0.911166170993758,0.5,1.0
75358.0,0.25,0.6079708756466756,0.911166170993758,0.5,1.0
33399.0,0.25,0.592642268633838,0.911166170993758,0.5,1.0
56134.0,0.25,0.5945583445104426,0.911166170993758,0.5,1.0
13388.0,0.25,0.6062464073577314,0.911166170993758,0.5,1.0
81617.0,0.25,0.5939835217474612,0.911166170993758,0.5,1.0
90957.0,0.25,0.6050967618317685,0.911166170993758,0.5,1.0
52113.0,0.25,0.5844031423644376,0.911166170993758,0.5,1.0
