id,distance,weight
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.BaseStringExtractorImpl method=getSortedAndEncodedParams methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Ljava/lang/String;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],119,3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.builder.ScopeBuilder method=<init> methodDesc=(Ljava/lang/String;)V] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],136,9
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpClient method=parseHeaders methodDesc=(Ljava/net/HttpURLConnection;)Ljava/util/Map;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],91,20
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=extractAuthorization methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2Authorization;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],15,7
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.OAuth2AccessTokenJsonExtractor method=createToken methodDesc=(Ljava/lang/String;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],118,24
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth2AccessToken method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],38,23
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.ParameterList method=asFormUrlEncodedString methodDesc=()Ljava/lang/String;] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],65,14
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.pkce.PKCEService method=<init> methodDesc=(I)V] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],67,19
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=extract methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Ljava/lang/String;] indexes=[68] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],68,16
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.multipart.MultipartUtils method=checkBoundarySyntax methodDesc=(Ljava/lang/String;)V] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],72,33
