id,mutOperator,opcode,returnType,localVarsCount,isInTryCatch,isInFinalBlock,className,methodName,blockNumber,lineNumber
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=getToken methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],EmptyObjectReturnValsMutator,176,none,1,1,1,com.github.scribejava.core.model.OAuth1AccessToken,getToken,1,27
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=getToken methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],ReturnValsMutator,176,none,1,1,1,com.github.scribejava.core.model.OAuth1AccessToken,getToken,1,27
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=getToken methodDesc=()Ljava/lang/String;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,183,none,1,1,1,com.github.scribejava.core.model.OAuth1AccessToken,getToken,0,27
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=getTokenSecret methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],ReturnValsMutator,176,none,1,1,1,com.github.scribejava.core.model.OAuth1AccessToken,getTokenSecret,1,37
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=getTokenSecret methodDesc=()Ljava/lang/String;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,183,none,1,1,1,com.github.scribejava.core.model.OAuth1AccessToken,getTokenSecret,0,37
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=getTokenSecret methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],EmptyObjectReturnValsMutator,176,none,1,1,1,com.github.scribejava.core.model.OAuth1AccessToken,getTokenSecret,1,37
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],InlineConstantMutator,6,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,42
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],CRCR6Mutator,6,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,42
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],CRCR5Mutator,6,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,42
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],CRCR2Mutator,6,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,42
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],CRCR1Mutator,6,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,42
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],CRCR4Mutator,6,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,42
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],CRCR3Mutator,6,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,42
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],UOI4Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],UOI3Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],UOI2Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],UOI1Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],CRCR5Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],CRCR3Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],CRCR1Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],InlineConstantMutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],ABSMutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD1Mutator],AOD1Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD1Mutator],AOD1Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],CRCR6Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],CRCR2Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],MathMutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],MathMutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],AOR2Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],AOR2Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator],AOR1Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator],AOR1Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],AOR3Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],AOR3Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],AOR4Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],AOR4Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,184,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,1,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD2Mutator],AOD2Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD2Mutator],AOD2Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],CRCR4Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,0,43
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],CRCR6Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],CRCR5Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],CRCR2Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],CRCR4Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],CRCR3Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],CRCR1Mutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],UOI3Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],UOI1Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],ABSMutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],UOI2Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],InlineConstantMutator,16,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],AOR4Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],AOR4Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD1Mutator],AOD1Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD1Mutator],AOD1Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,184,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,3,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],MathMutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],MathMutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator],AOR1Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator],AOR1Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],AOR3Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],AOR3Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD2Mutator],AOD2Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD2Mutator],AOD2Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],AOR2Mutator,104,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],AOR2Mutator,96,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],UOI4Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,2,44
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],ABSMutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,45
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],UOI3Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,45
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],UOI2Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,45
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator],PrimitiveReturnsMutator,172,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,45
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],ReturnValsMutator,172,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,45
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],UOI4Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,45
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],UOI1Mutator,21,none,2,1,1,com.github.scribejava.core.model.OAuth1AccessToken,hashCode,4,45
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],RemoveConditionalMutator_EQUAL_IF,166,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,0,50
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],NegateConditionalsMutator,166,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,0,50
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],ROR5Mutator,166,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,0,50
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],CRCR3Mutator,4,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,1,51
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],ReturnValsMutator,172,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,1,51
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],CRCR5Mutator,4,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,1,51
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],BooleanFalseReturnValsMutator,172,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,1,51
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],InlineConstantMutator,4,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,1,51
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],CRCR2Mutator,4,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,1,51
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],CRCR6Mutator,4,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,1,51
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],CRCR4Mutator,4,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,1,51
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.model.OAuth1AccessToken method=equals methodDesc=(Ljava/lang/Object;)Z] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],NegateConditionalsMutator,199,none,3,1,1,com.github.scribejava.core.model.OAuth1AccessToken,equals,2,53
