id,mutOperator,opcode,returnType,localVarsCount,isInTryCatch,isInFinalBlock,className,methodName,blockNumber,lineNumber,distance,killed,numTests
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],NegateConditionalsMutator,153,none,2,1,1,com.github.scribejava.core.httpclient.jdk.JDKHttpProvider,createClient,0,11,3,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],RemoveConditionalMutator_EQUAL_IF,153,none,2,1,1,com.github.scribejava.core.httpclient.jdk.JDKHttpProvider,createClient,0,11,27,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],ROR3Mutator,153,none,2,1,1,com.github.scribejava.core.httpclient.jdk.JDKHttpProvider,createClient,0,11,3,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],ROR1Mutator,153,none,2,1,1,com.github.scribejava.core.httpclient.jdk.JDKHttpProvider,createClient,0,11,3,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],ROR2Mutator,153,none,2,1,1,com.github.scribejava.core.httpclient.jdk.JDKHttpProvider,createClient,0,11,3,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],RemoveConditionalMutator_EQUAL_ELSE,153,none,2,1,1,com.github.scribejava.core.httpclient.jdk.JDKHttpProvider,createClient,0,11,293,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],ROR4Mutator,153,none,2,1,1,com.github.scribejava.core.httpclient.jdk.JDKHttpProvider,createClient,0,11,3,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],ConstructorCallMutator,183,none,2,1,1,com.github.scribejava.core.httpclient.jdk.JDKHttpProvider,createClient,1,12,139,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],NullReturnValsMutator,176,none,2,1,1,com.github.scribejava.core.httpclient.jdk.JDKHttpProvider,createClient,2,12,25,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],ReturnValsMutator,176,none,2,1,1,com.github.scribejava.core.httpclient.jdk.JDKHttpProvider,createClient,2,12,153,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],ReturnValsMutator,176,none,2,1,1,com.github.scribejava.core.httpclient.jdk.JDKHttpProvider,createClient,3,14,153,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=<init> methodDesc=(Lcom/github/scribejava/core/builder/api/DefaultApi20;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;Lcom/github/scribejava/core/httpclient/HttpClientConfig;Lcom/github/scribejava/core/httpclient/HttpClient;)V] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],MemberVariableMutator,181,none,11,1,1,com.github.scribejava.core.oauth.OAuth20Service,<init>,1,38,86,1,12
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=<init> methodDesc=(Lcom/github/scribejava/core/builder/api/DefaultApi20;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;Lcom/github/scribejava/core/httpclient/HttpClientConfig;Lcom/github/scribejava/core/httpclient/HttpClient;)V] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],MemberVariableMutator,181,none,11,1,1,com.github.scribejava.core.oauth.OAuth20Service,<init>,1,39,112,0,12
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=<init> methodDesc=(Lcom/github/scribejava/core/builder/api/DefaultApi20;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;Lcom/github/scribejava/core/httpclient/HttpClientConfig;Lcom/github/scribejava/core/httpclient/HttpClient;)V] indexes=[26] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],MemberVariableMutator,181,none,11,1,1,com.github.scribejava.core.oauth.OAuth20Service,<init>,1,40,86,1,12
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],ROR4Mutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,1,46,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,0,46,69,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],NegateConditionalsMutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,1,46,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],RemoveConditionalMutator_EQUAL_IF,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,1,46,11,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],ROR3Mutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,1,46,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],ROR1Mutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,1,46,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],ROR2Mutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,1,46,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],ROR5Mutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,1,46,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],RemoveConditionalMutator_EQUAL_ELSE,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,1,46,307,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,89,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],CRCR3Mutator,4,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],CRCR3Mutator,3,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],InlineConstantMutator,4,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],InlineConstantMutator,3,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],CRCR6Mutator,4,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],CRCR6Mutator,3,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],CRCR2Mutator,4,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],VoidMethodCallMutator,182,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,3,47,101,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],CRCR1Mutator,3,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],CRCR4Mutator,4,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,26,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],CRCR5Mutator,4,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],CRCR5Mutator,3,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,2,47,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,4,49,156,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,5,50,69,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],ROR3Mutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,6,50,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],RemoveConditionalMutator_EQUAL_ELSE,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,6,50,642,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],ROR2Mutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,6,50,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],RemoveConditionalMutator_EQUAL_IF,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,6,50,17,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],NegateConditionalsMutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,6,50,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],ROR1Mutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,6,50,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],ROR4Mutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,6,50,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],ROR5Mutator,153,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,6,50,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],InlineConstantMutator,4,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,7,51,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],InlineConstantMutator,3,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,7,51,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],CRCR2Mutator,4,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,7,51,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],CRCR6Mutator,4,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,7,51,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],CRCR6Mutator,3,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,7,51,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],CRCR1Mutator,3,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,7,51,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],VoidMethodCallMutator,182,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,9,51,101,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],CRCR3Mutator,4,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,7,51,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],CRCR3Mutator,3,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,7,51,2,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],CRCR5Mutator,4,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,7,51,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],CRCR5Mutator,3,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,7,51,1,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[39] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,182,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,7,51,64,1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[40] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],NonVoidMethodCallMutator,184,none,3,0,1,com.github.scribejava.core.oauth.OAuth20Service,sendAccessTokenRequestSync,8,51,58,1,0
