id,killed,numTests
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenDeviceAuthorizationGrantRequest methodDesc=(Lcom/github/scribejava/core/model/DeviceAuthorization;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenDeviceAuthorizationGrantRequest methodDesc=(Lcom/github/scribejava/core/model/DeviceAuthorization;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenDeviceAuthorizationGrantRequest methodDesc=(Lcom/github/scribejava/core/model/DeviceAuthorization;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenDeviceAuthorizationGrantRequest methodDesc=(Lcom/github/scribejava/core/model/DeviceAuthorization;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenDeviceAuthorizationGrantRequest methodDesc=(Lcom/github/scribejava/core/model/DeviceAuthorization;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[33] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenDeviceAuthorizationGrantRequest methodDesc=(Lcom/github/scribejava/core/model/DeviceAuthorization;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenDeviceAuthorizationGrantRequest methodDesc=(Lcom/github/scribejava/core/model/DeviceAuthorization;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[40] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenDeviceAuthorizationGrantRequest methodDesc=(Lcom/github/scribejava/core/model/DeviceAuthorization;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[40] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenDeviceAuthorizationGrantRequest methodDesc=(Lcom/github/scribejava/core/model/DeviceAuthorization;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],1,0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=createAccessTokenDeviceAuthorizationGrantRequest methodDesc=(Lcom/github/scribejava/core/model/DeviceAuthorization;)Lcom/github/scribejava/core/model/OAuthRequest;] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],1,0
