id,mutOperator,opcode,returnType,localVarsCount,isInTryCatch,isInFinalBlock,className,methodName,blockNumber,lineNumber,distance,killed,numTests
MutationIdentifier [location=Location [clazz=com.google.auto.common.MoreTypes$HashVisitor method=visitArray methodDesc=(Ljavax/lang/model/type/ArrayType;Ljava/util/Set;)Ljava/lang/Integer;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],InlineConstantMutator,16,L,4,1,1,com.google.auto.common.MoreTypes$HashVisitor,visitArray,0,374,13,1,1
MutationIdentifier [location=Location [clazz=com.google.auto.common.MoreTypes$HashVisitor method=visitArray methodDesc=(Ljavax/lang/model/type/ArrayType;Ljava/util/Set;)Ljava/lang/Integer;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],CRCR1Mutator,16,L,4,1,1,com.google.auto.common.MoreTypes$HashVisitor,visitArray,0,374,13,1,1
MutationIdentifier [location=Location [clazz=com.google.auto.common.MoreTypes$HashVisitor method=visitArray methodDesc=(Ljavax/lang/model/type/ArrayType;Ljava/util/Set;)Ljava/lang/Integer;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],CRCR5Mutator,16,L,4,1,1,com.google.auto.common.MoreTypes$HashVisitor,visitArray,0,374,13,1,1
MutationIdentifier [location=Location [clazz=com.google.auto.common.MoreTypes$HashVisitor method=visitArray methodDesc=(Ljavax/lang/model/type/ArrayType;Ljava/util/Set;)Ljava/lang/Integer;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],ArgumentPropagationMutator,182,L,4,1,1,com.google.auto.common.MoreTypes$HashVisitor,visitArray,0,374,103,1,1
MutationIdentifier [location=Location [clazz=com.google.auto.common.MoreTypes$HashVisitor method=visitArray methodDesc=(Ljavax/lang/model/type/ArrayType;Ljava/util/Set;)Ljava/lang/Integer;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],CRCR4Mutator,16,L,4,1,1,com.google.auto.common.MoreTypes$HashVisitor,visitArray,0,374,116,1,1
MutationIdentifier [location=Location [clazz=com.google.auto.common.MoreTypes$HashVisitor method=visitArray methodDesc=(Ljavax/lang/model/type/ArrayType;Ljava/util/Set;)Ljava/lang/Integer;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],CRCR6Mutator,16,L,4,1,1,com.google.auto.common.MoreTypes$HashVisitor,visitArray,0,374,13,1,1
MutationIdentifier [location=Location [clazz=com.google.auto.common.MoreTypes$HashVisitor method=visitArray methodDesc=(Ljavax/lang/model/type/ArrayType;Ljava/util/Set;)Ljava/lang/Integer;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],UOI3Mutator,21,L,4,1,1,com.google.auto.common.MoreTypes$HashVisitor,visitArray,1,375,13,1,1
MutationIdentifier [location=Location [clazz=com.google.auto.common.MoreTypes$HashVisitor method=visitArray methodDesc=(Ljavax/lang/model/type/ArrayType;Ljava/util/Set;)Ljava/lang/Integer;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],CRCR3Mutator,16,L,4,1,1,com.google.auto.common.MoreTypes$HashVisitor,visitArray,1,375,13,1,1
MutationIdentifier [location=Location [clazz=com.google.auto.common.MoreTypes$HashVisitor method=visitArray methodDesc=(Ljavax/lang/model/type/ArrayType;Ljava/util/Set;)Ljava/lang/Integer;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD2Mutator],AOD2Mutator,104,L,4,1,1,com.google.auto.common.MoreTypes$HashVisitor,visitArray,1,375,27,1,1
MutationIdentifier [location=Location [clazz=com.google.auto.common.MoreTypes$HashVisitor method=visitArray methodDesc=(Ljavax/lang/model/type/ArrayType;Ljava/util/Set;)Ljava/lang/Integer;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],MathMutator,104,L,4,1,1,com.google.auto.common.MoreTypes$HashVisitor,visitArray,1,375,3,1,1
