id,distance,weight
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=format methodDesc=([Ljava/lang/Object;)Ljava/lang/String;] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=format methodDesc=([Ljava/lang/Object;)Ljava/lang/String;] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=format methodDesc=([Ljava/lang/Object;)Ljava/lang/String;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],60,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVPrinter method=close methodDesc=(Z)V] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],161,3
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=format methodDesc=([Ljava/lang/Object;)Ljava/lang/String;] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=format methodDesc=([Ljava/lang/Object;)Ljava/lang/String;] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=format methodDesc=([Ljava/lang/Object;)Ljava/lang/String;] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],14,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=format methodDesc=([Ljava/lang/Object;)Ljava/lang/String;] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=format methodDesc=([Ljava/lang/Object;)Ljava/lang/String;] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],1,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=format methodDesc=([Ljava/lang/Object;)Ljava/lang/String;] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getAllowDuplicateHeaderNames methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getAllowMissingColumnNames methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getAllowMissingColumnNames methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getAllowMissingColumnNames methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getAutoFlush methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getAutoFlush methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getAutoFlush methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getDelimiter methodDesc=()C] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getDelimiter methodDesc=()C] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getEscapeCharacter methodDesc=()Ljava/lang/Character;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getEscapeCharacter methodDesc=()Ljava/lang/Character;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=printWithQuotes methodDesc=(Ljava/lang/Object;Ljava/lang/CharSequence;Ljava/lang/Appendable;Z)V] indexes=[33] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],179,2
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getHeader methodDesc=()[Ljava/lang/String;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getHeader methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getHeader methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getHeaderComments methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],27,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getHeaderComments methodDesc=()[Ljava/lang/String;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],56,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getHeaderComments methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getHeaderComments methodDesc=()[Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],3,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getHeaderComments methodDesc=()[Ljava/lang/String;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getIgnoreEmptyLines methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getIgnoreEmptyLines methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getIgnoreEmptyLines methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getIgnoreHeaderCase methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getIgnoreHeaderCase methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getIgnoreHeaderCase methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getIgnoreSurroundingSpaces methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getIgnoreSurroundingSpaces methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getIgnoreSurroundingSpaces methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getNullString methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getNullString methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getQuoteCharacter methodDesc=()Ljava/lang/Character;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getQuoteCharacter methodDesc=()Ljava/lang/Character;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],91,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getQuoteMode methodDesc=()Lorg/apache/commons/csv/QuoteMode;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getRecordSeparator methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],19,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getRecordSeparator methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],152,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getSkipHeaderRecord methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getSkipHeaderRecord methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getSkipHeaderRecord methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getTrailingDelimiter methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getTrailingDelimiter methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getTrailingDelimiter methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getTrim methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getTrim methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=getTrim methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],422,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],422,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],422,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],422,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],57,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator],21,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[57] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[63] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[69] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],58,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[54] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],58,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],58,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[66] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],58,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[57] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[63] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[69] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[57] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[63] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[69] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[57] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],80,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[63] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[69] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[57] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],79,1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=hashCode methodDesc=()I] indexes=[63] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],79,1
