id,killed,numTests
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[121] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],1,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[33] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[80] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[85] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[90] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[95] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[100] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],1,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[121] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],0,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],0,237
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVFormat method=<init> methodDesc=(CLjava/lang/Character;Lorg/apache/commons/csv/QuoteMode;Ljava/lang/Character;Ljava/lang/Character;ZZLjava/lang/String;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/String;ZZZZZZZ)V] indexes=[33] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],0,237
