seed,reduction,score,acc_avg,acc_min,acc_max
90957.0,0.25,0.6681659629153662,0.9020210259300132,0.5,1.0
52113.0,0.25,0.668005324031577,0.9020210259300132,0.5,1.0
20428.0,0.25,0.6524004038920507,0.9020210259300132,0.5,1.0
26482.0,0.25,0.6608454194969708,0.9020210259300132,0.5,1.0
56340.0,0.25,0.6592619790710483,0.9020210259300132,0.5,1.0
31018.0,0.25,0.659330824306958,0.9020210259300132,0.5,1.0
32067.0,0.25,0.6640811455847255,0.9020210259300132,0.5,1.0
13067.0,0.25,0.662497705158803,0.9020210259300132,0.5,1.0
8339.0,0.25,0.6547870387369195,0.9020210259300132,0.5,1.0
49008.0,0.25,0.664631907472003,0.9020210259300132,0.5,1.0
14706.0,0.25,0.6568064989902699,0.9020210259300132,0.5,1.0
68282.0,0.25,0.6674316137323297,0.9020210259300132,0.5,1.0
125894.0,0.25,0.6526069395997797,0.9020210259300132,0.5,1.0
125894.0,0.5,0.6597668441343859,0.9507549299016969,0.5,1.0
125894.0,0.75,0.6615568202680374,0.9733951410562388,0.5,1.0
