seed,reduction,score,acc_avg,acc_min,acc_max
66304.0,0.5,0.8423110338835795,0.95867844386524,0.5,1.0
66304.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
16389.0,0.5,0.8509991311902694,0.95867844386524,0.5,1.0
16389.0,0.75,0.8549087749782798,0.9748712998713,0.5,1.0
91254.0,0.5,0.8588184187662902,0.95867844386524,0.5,1.0
91254.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
49890.0,0.5,0.8572256009267304,0.95867844386524,0.5,1.0
49890.0,0.75,0.8540399652476107,0.9748712998713,0.5,1.0
86054.0,0.5,0.8520127425427165,0.95867844386524,0.5,1.0
86054.0,0.75,0.8462206776715899,0.9748712998713,0.5,1.0
55284.0,0.5,0.8588184187662902,0.95867844386524,0.5,1.0
55284.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
77324.0,0.5,0.8543295684911671,0.95867844386524,0.5,1.0
77324.0,0.75,0.8540399652476107,0.9748712998713,0.5,1.0
36147.0,0.5,0.851578337677382,0.95867844386524,0.5,1.0
36147.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
13506.0,0.5,0.851578337677382,0.95867844386524,0.5,1.0
13506.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
73920.0,0.5,0.8547639733565016,0.95867844386524,0.5,1.0
73920.0,0.75,0.8549087749782798,0.9748712998713,0.5,1.0
80157.0,0.5,0.8562119895742832,0.95867844386524,0.5,1.0
80157.0,0.75,0.8549087749782798,0.9748712998713,0.5,1.0
43981.0,0.5,0.8391253982044599,0.95867844386524,0.5,1.0
43981.0,0.75,0.8540399652476107,0.9748712998713,0.5,1.0
75358.0,0.5,0.851578337677382,0.95867844386524,0.5,1.0
75358.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
33399.0,0.5,0.8521575441644946,0.95867844386524,0.5,1.0
33399.0,0.75,0.8462206776715899,0.9748712998713,0.5,1.0
56134.0,0.5,0.8609904430929627,0.95867844386524,0.5,1.0
56134.0,0.75,0.8462206776715899,0.9748712998713,0.5,1.0
13388.0,0.5,0.8399942079351289,0.95867844386524,0.5,1.0
13388.0,0.75,0.8540399652476107,0.9748712998713,0.5,1.0
81617.0,0.5,0.851578337677382,0.95867844386524,0.5,1.0
81617.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
90957.0,0.5,0.8424558355053576,0.95867844386524,0.5,1.0
90957.0,0.75,0.8549087749782798,0.9748712998713,0.5,1.0
52113.0,0.5,0.8609904430929627,0.95867844386524,0.5,1.0
52113.0,0.75,0.8540399652476107,0.9748712998713,0.5,1.0
20428.0,0.5,0.8654792933680857,0.95867844386524,0.5,1.0
20428.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
26482.0,0.5,0.8323197219808862,0.95867844386524,0.5,1.0
26482.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
56340.0,0.5,0.8434694468578048,0.95867844386524,0.5,1.0
56340.0,0.75,0.8549087749782798,0.9748712998713,0.5,1.0
31018.0,0.5,0.851578337677382,0.95867844386524,0.5,1.0
31018.0,0.75,0.8540399652476107,0.9748712998713,0.5,1.0
32067.0,0.5,0.8543295684911671,0.95867844386524,0.5,1.0
32067.0,0.75,0.8540399652476107,0.9748712998713,0.5,1.0
13067.0,0.5,0.8423110338835795,0.95867844386524,0.5,1.0
13067.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
8339.0,0.5,0.8511439328120475,0.95867844386524,0.5,1.0
8339.0,0.75,0.8549087749782798,0.9748712998713,0.5,1.0
49008.0,0.5,0.8538951636258326,0.95867844386524,0.5,1.0
49008.0,0.75,0.8549087749782798,0.9748712998713,0.5,1.0
14706.0,0.5,0.8576600057920649,0.95867844386524,0.5,1.0
14706.0,0.75,0.8549087749782798,0.9748712998713,0.5,1.0
68282.0,0.5,0.8431798436142485,0.95867844386524,0.5,1.0
68282.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
66304.0,0.25,0.8452070663191428,0.9275966380656604,0.5,1.0
16389.0,0.25,0.8417318273964668,0.9275966380656604,0.5,1.0
91254.0,0.25,0.841876629018245,0.9275966380656604,0.5,1.0
49890.0,0.25,0.8544743701129452,0.9275966380656604,0.5,1.0
86054.0,0.25,0.8549087749782798,0.9275966380656604,0.5,1.0
55284.0,0.25,0.8495511149724877,0.9275966380656604,0.5,1.0
77324.0,0.25,0.8496959165942659,0.9275966380656604,0.5,1.0
36147.0,0.25,0.850709527946713,0.9275966380656604,0.5,1.0
13506.0,0.25,0.8508543295684912,0.9275966380656604,0.5,1.0
73920.0,0.25,0.8428902403706922,0.9275966380656604,0.5,1.0
80157.0,0.25,0.8593976252534028,0.9275966380656604,0.5,1.0
43981.0,0.25,0.8620040544454098,0.9275966380656604,0.5,1.0
75358.0,0.25,0.8531711555169418,0.9275966380656604,0.5,1.0
33399.0,0.25,0.8605560382276282,0.9275966380656604,0.5,1.0
56134.0,0.25,0.8549087749782798,0.9275966380656604,0.5,1.0
13388.0,0.25,0.8622936576889662,0.9275966380656604,0.5,1.0
81617.0,0.25,0.848103098754706,0.9275966380656604,0.5,1.0
90957.0,0.25,0.8622936576889662,0.9275966380656604,0.5,1.0
52113.0,0.25,0.8638864755285259,0.9275966380656604,0.5,1.0
20428.0,0.25,0.8504199247031566,0.9275966380656604,0.5,1.0
26482.0,0.25,0.8654792933680857,0.9275966380656604,0.5,1.0
56340.0,0.25,0.845351867940921,0.9275966380656604,0.5,1.0
31018.0,0.25,0.8431798436142485,0.9275966380656604,0.5,1.0
32067.0,0.25,0.8559223863307269,0.9275966380656604,0.5,1.0
13067.0,0.25,0.8372429771213438,0.9275966380656604,0.5,1.0
8339.0,0.25,0.857804807413843,0.9275966380656604,0.5,1.0
49008.0,0.25,0.8635968722849696,0.9275966380656604,0.5,1.0
14706.0,0.25,0.8499855198378222,0.9275966380656604,0.5,1.0
68282.0,0.25,0.8496959165942659,0.9275966380656604,0.5,1.0
125894.0,0.25,0.845351867940921,0.9275966380656604,0.5,1.0
125894.0,0.5,0.8492615117289314,0.95867844386524,0.5,1.0
125894.0,0.75,0.8470894874022589,0.9748712998713,0.5,1.0
