seed,reduction,score,acc_avg,acc_min,acc_max
66304.0,0.5,0.7958960610435142,0.9534220114112748,0.5,1.0
66304.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
16389.0,0.5,0.7931532274695814,0.9534220114112748,0.5,1.0
16389.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
91254.0,0.5,0.793689420499072,0.9534220114112748,0.5,1.0
91254.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
49890.0,0.5,0.788409981439472,0.9534220114112748,0.5,1.0
49890.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
86054.0,0.5,0.7901835429985564,0.9534220114112748,0.5,1.0
86054.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
55284.0,0.5,0.793689420499072,0.9534220114112748,0.5,1.0
55284.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
77324.0,0.5,0.7949474118374923,0.9534220114112748,0.5,1.0
77324.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
36147.0,0.5,0.7911115693957517,0.9534220114112748,0.5,1.0
36147.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
13506.0,0.5,0.7911115693957517,0.9534220114112748,0.5,1.0
13506.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
73920.0,0.5,0.7937925345432048,0.9534220114112748,0.5,1.0
73920.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
80157.0,0.5,0.7921427098370798,0.9534220114112748,0.5,1.0
80157.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
43981.0,0.5,0.794204990719736,0.9534220114112748,0.5,1.0
43981.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
75358.0,0.5,0.7924520519694782,0.9534220114112748,0.5,1.0
75358.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
33399.0,0.5,0.7920189729841204,0.9534220114112748,0.5,1.0
33399.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
56134.0,0.5,0.7894411218808002,0.9534220114112748,0.5,1.0
56134.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
13388.0,0.5,0.794204990719736,0.9534220114112748,0.5,1.0
13388.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
81617.0,0.5,0.7911115693957517,0.9534220114112748,0.5,1.0
81617.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
90957.0,0.5,0.7963703856465251,0.9534220114112748,0.5,1.0
90957.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
52113.0,0.5,0.7891111569395751,0.9534220114112748,0.5,1.0
52113.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
20428.0,0.5,0.7887193235718705,0.9534220114112748,0.5,1.0
20428.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
26482.0,0.5,0.8009486492060218,0.9534220114112748,0.5,1.0
26482.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
56340.0,0.5,0.7965972365436172,0.9534220114112748,0.5,1.0
56340.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
31018.0,0.5,0.7934625696019798,0.9534220114112748,0.5,1.0
31018.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
32067.0,0.5,0.7949474118374923,0.9534220114112748,0.5,1.0
32067.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
13067.0,0.5,0.7958960610435142,0.9534220114112748,0.5,1.0
13067.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
8339.0,0.5,0.794390595999175,0.9534220114112748,0.5,1.0
8339.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
49008.0,0.5,0.7951330171169313,0.9534220114112748,0.5,1.0
49008.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
14706.0,0.5,0.7893380078366673,0.9534220114112748,0.5,1.0
14706.0,0.75,0.792369560734172,0.9760091289045316,0.5,1.0
68282.0,0.5,0.7957723241905548,0.9534220114112748,0.5,1.0
68282.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
66304.0,0.25,0.7901835429985564,0.909502742986924,0.5,1.0
16389.0,0.25,0.8017735615590843,0.909502742986924,0.5,1.0
91254.0,0.25,0.780408331614766,0.909502742986924,0.5,1.0
49890.0,0.25,0.7972984120437203,0.909502742986924,0.5,1.0
86054.0,0.25,0.7973809032790266,0.909502742986924,0.5,1.0
55284.0,0.25,0.7796452876881831,0.909502742986924,0.5,1.0
77324.0,0.25,0.7889255516601361,0.909502742986924,0.5,1.0
36147.0,0.25,0.7959166838523407,0.909502742986924,0.5,1.0
13506.0,0.25,0.7859558671891111,0.909502742986924,0.5,1.0
73920.0,0.25,0.7885130954836048,0.909502742986924,0.5,1.0
80157.0,0.25,0.7900391833367705,0.909502742986924,0.5,1.0
43981.0,0.25,0.7886368323365642,0.909502742986924,0.5,1.0
75358.0,0.25,0.7919983501752939,0.909502742986924,0.5,1.0
33399.0,0.25,0.7892761394101877,0.909502742986924,0.5,1.0
56134.0,0.25,0.7940400082491236,0.909502742986924,0.5,1.0
13388.0,0.25,0.8021653949267891,0.909502742986924,0.5,1.0
81617.0,0.25,0.7974427717055063,0.909502742986924,0.5,1.0
90957.0,0.25,0.7950711486904516,0.909502742986924,0.5,1.0
52113.0,0.25,0.793029490616622,0.909502742986924,0.5,1.0
20428.0,0.25,0.7931738502784079,0.909502742986924,0.5,1.0
26482.0,0.25,0.8002062280882656,0.909502742986924,0.5,1.0
56340.0,0.25,0.7990307279851516,0.909502742986924,0.5,1.0
31018.0,0.25,0.7988863683233657,0.909502742986924,0.5,1.0
32067.0,0.25,0.7903485254691689,0.909502742986924,0.5,1.0
13067.0,0.25,0.7984326665291813,0.909502742986924,0.5,1.0
8339.0,0.25,0.7941431222932563,0.909502742986924,0.5,1.0
49008.0,0.25,0.7910084553516189,0.909502742986924,0.5,1.0
14706.0,0.25,0.7952773767787172,0.909502742986924,0.5,1.0
68282.0,0.25,0.7914621571458033,0.909502742986924,0.5,1.0
125894.0,0.25,0.7897298412043721,0.909502742986924,0.5,1.0
125894.0,0.5,0.7886368323365642,0.9534220114112748,0.5,1.0
125894.0,0.75,0.7943081047638688,0.9760091289045316,0.5,1.0
